id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14187192,Chic Flat. Trendy Neighborhood. Great Dining.,18947211,John,Downtown,Belltown,47.61535,-122.34131,Entire home/apt,75,2,640,12/18/2024,6.27,2,324,81,STR-OPLI-19-000034
14213134,"Alki Beach UPSTAIRs private Apt, W/D, AC, Deck",84774732,Mardy And Kate,West Seattle,Alki,47.5766,-122.41501,Entire home/apt,180,2,290,10/28/2024,2.99,2,354,22,STR-OPLI-19-000981
14217071,"Steps to UW, clean and breezy (18)",3074414,Melissa,University District,University District,47.6584,-122.31743,Entire home/apt,88,30,23,9/18/2022,0.23,129,365,0,STR-OPLI-19-002570
14220168,Meadowbrook Neighborhood Quiet Room,72207110,Cheryl & John,Lake City,Cedar Park,47.71758,-122.28934,Private room,,1,199,11/11/2024,2.25,1,0,23,STR-OPLI-19-002526
14240147,"Cute, updated, vintage 1 bed home near Seward park",24228450,Jenny,Seward Park,Seward Park,47.55283,-122.26943,Entire home/apt,100,30,96,8/31/2024,1,1,178,2,
14340866,Big private Suite with attached bath in Madrona.,4090090,Barry,Central Area,Madrona,47.61572,-122.293,Private room,85,30,83,11/4/2024,0.82,2,139,3,STR-OPLI-19-002414
14410216,Fast Internet! TV Walk to UW Spacious bedroom (53),3074414,Melissa,University District,University District,47.65907,-122.31588,Entire home/apt,85,30,29,8/17/2024,0.28,129,190,1,STR-OPLI-19-002570
14455104,"Rambler Home, Central, 1 Level, leschi.",89042696,Hung,Central Area,Leschi,47.59865,-122.29651,Entire home/apt,175,1,346,12/2/2024,3.43,1,327,27,Str-opli-19-002806
14495593,3-minutes WALK to UW Link Clean Fast Internet (38),3074414,Melissa,University District,University District,47.65761,-122.31607,Entire home/apt,87,30,25,4/23/2024,0.25,129,365,1,STR-OPLI-19-002570
14522498,Walk score 91! Queen Anne guest suite near it all!,88020855,Jonathan,Queen Anne,East Queen Anne,47.64096,-122.35202,Entire home/apt,99,3,270,5/8/2024,2.66,2,9,6,STR-OPLI-19-000556
14577606,Dolce Vita - A Private Studio. No Shared Spaces,90344123,Eric,Queen Anne,West Queen Anne,47.63899,-122.36483,Entire home/apt,72,2,263,12/16/2024,2.6,1,271,44,STR-OPLI-19-000338
14590737,No cleaning fee +  Free Parking in Best Location!,90465163,Lise,Ballard,Adams,47.67042,-122.39092,Entire home/apt,240,3,146,12/18/2024,5.3,1,341,70,STR-OPLI-22-001406
14670084,"Bright, modern home centrally located-Wallingford",32012113,Kerry,Other neighborhoods,Fremont,47.65525,-122.34327,Entire home/apt,339,4,9,7/14/2024,0.09,1,178,3,STR-OPLI-24-000365
14683894,Tranquil Terrace with Couch/Desk/TV & Trees!,78286472,Shan,Beacon Hill,North Beacon Hill,47.58579,-122.31092,Private room,72,1,344,10/28/2024,3.39,3,9,32,STR-OPLI-19-000441
14696993,[Separate Structure] Private Studio,13786062,Lucy,Other neighborhoods,Wallingford,47.66762,-122.33086,Entire home/apt,108,3,313,10/21/2024,3.1,2,82,24,STR-OPLI-19-001626
14708936,Meadowbrook's best Airbnb close to UW bus line,91502675,Sampa,Lake City,Meadowbrook,47.70283,-122.29219,Private room,67,7,52,9/8/2024,0.51,2,179,4,STR-OPLI-20-000267
14711760,The Nest on 19th (Stadium and Fam friendly!),87816533,Stefan,Central Area,Minor,47.60427,-122.30702,Entire home/apt,120,2,277,12/3/2024,2.76,2,154,37,STR-OPLI-19-000983
14716424,Spacious 4bd Victorian in Wallingford with Views,282364,Meade,Other neighborhoods,Wallingford,47.65881,-122.32928,Entire home/apt,525,30,10,8/12/2018,0.1,1,177,0,STR-OPLI-19-002886
14716499,Charming Wallingford Apartment,91586609,Saysha,Other neighborhoods,Wallingford,47.65882,-122.33235,Entire home/apt,101,4,85,12/19/2024,0.92,1,123,19,STR-OPLI-19-001955
14717074,Garden View Suite,21922223,Karra,Rainier Valley,Mount Baker,47.58179,-122.29518,Entire home/apt,141,30,211,7/31/2024,2.09,1,297,3,STR-OPLI-19-003074
14760988,"Spacious, gorgeous loft with tons of character",1838818,Kia,Downtown,Pioneer Square,47.60145,-122.33085,Entire home/apt,135,2,307,10/27/2024,3.04,7,360,33,STR-OPLI-19-003091
14790343,Cozy Queen Anne Apartment for 4 with parking!,11246556,Kari,Queen Anne,North Queen Anne,47.64168,-122.37407,Entire home/apt,122,1,400,10/24/2024,3.96,1,156,50,STR-OPLI-19-002735
14855437,Modern+Contemporary Townhome's BR (Private Floor),2834838,Kangie,Ballard,West Woodland,47.66954,-122.36523,Private room,69,30,135,3/13/2020,1.34,1,89,0,STR-OPLI-19-002868
14872179,Upgraded Urban Chic Condo with Balcony,5644416,Courtney,Queen Anne,East Queen Anne,47.62854,-122.34455,Entire home/apt,134,1,446,12/6/2024,4.45,2,114,42,STR-OPLI-24-000351
14872823,Close to City Center and Airport! (olympic),81340762,Eric,Rainier Valley,Columbia City,47.56978409000908,-122.2925272,Private room,48,1,237,11/9/2024,2.4,2,264,39,STR-OPLI-22-001139
14902010,Convenient and Comfortable Capitol Hill Apartment,88232958,Patti,Capitol Hill,Stevens,47.62188,-122.30232,Entire home/apt,101,2,360,11/29/2024,3.87,1,334,65,STR-OPLI-19-000670
14902204,Private Ballard Backyard Cottage with Natural Light,55061165,Bev & Grant,Ballard,Adams,47.67589,-122.3879,Entire home/apt,106,2,760,12/15/2024,7.66,1,141,95,STR-OPLI-19-000278
14903598,Upgraded! Alki Beach -Private Patio/AC/Steps2beach,78134139,Michael,West Seattle,Alki,47.57802,-122.41361,Entire home/apt,132,2,251,11/11/2024,2.79,10,340,27,STR-OPLI-19-000831
14915363,Best Cozy Room close to downtown and UW,91502675,Sampa,Lake City,Matthews Beach,47.70285,-122.29001,Private room,70,7,36,9/14/2024,0.36,2,80,1,STR-OPLI-20-000267
14917821,Luxurious Nest in downtown Fremont,14012754,Lara,Other neighborhoods,Fremont,47.65587,-122.35574,Entire home/apt,,30,176,10/20/2024,1.75,4,71,4,STR-OPLI-19-001873
14918819,Hamlin Street Casa- charming cottage steps from UW,75505193,Caleb And Sharsti,Capitol Hill,Montlake,47.64581,-122.30807,Entire home/apt,119,3,238,11/17/2024,2.37,2,33,28,STR-OPLI-19-003230
14928686,Close to City Center and Airport! (cascade),81340762,Eric,Rainier Valley,Columbia City,47.56917,-122.29388,Private room,49,1,281,12/1/2024,2.84,2,263,36,STR-OPLI-22-001139
14991780,Capitol Hill Estate,60805143,Rebecca,Capitol Hill,Broadway,47.62109,-122.31637,Entire home/apt,407,3,126,11/20/2024,1.27,2,285,25,STR-OPLI-19-002692
15028921,(NEW) Wallingford Cottage with Stunning Views!,23549241,Kate,Other neighborhoods,Wallingford,47.65655,-122.33763,Entire home/apt,141,3,204,11/11/2024,2.12,1,330,31,STR-OPLI-19-002179
15053620,Cozy Private Unit in Central Capitol Hill,11398060,Matt,Capitol Hill,Broadway,47.61909,-122.31879,Entire home/apt,80,1,682,12/15/2024,6.77,1,89,84,STR-OPLI-19-003456
15109066,Stylish Basement Apt By Lake Wash/Downtown-LT Only,27833938,Laura,Rainier Valley,Mount Baker,47.58301,-122.29066,Entire home/apt,70,30,120,7/4/2024,1.19,4,338,1,STR-OPLI-19-002633
15111676,Serene Sun-filled Urban Escape with Lake Views!,5797957,Darren,Other neighborhoods,Green Lake,47.68631,-122.34131,Entire home/apt,131,2,148,10/19/2024,1.51,1,348,10,STR-OPLI-19-001234
15159094,Sweet Seattle Vibe~Cozy Apt 2 blocks to the Lake!,86916137,Paula,Seward Park,Seward Park,47.55997,-122.26784,Entire home/apt,136,2,293,12/17/2024,2.93,1,82,30,STR-OPLI-19-001812
15164797,"Beautiful West Seattle studio, close to Alki Beach",17581212,Tim And Arlene,West Seattle,North Admiral,47.58052,-122.39735,Entire home/apt,94,2,221,11/24/2024,2.38,1,312,25,STR-OPLI-19-003377
15178392,Pike Place Downtown Seattle View Condo Puget Sound,96339756,Julie,Downtown,Central Business District,47.60946,-122.33841,Entire home/apt,316,3,105,10/19/2024,1.05,1,290,24,STR-OPLI-19-002915
15182022,Private Room / Single Beds @ Green Tortoise Hostel,31751507,Rex,Downtown,Central Business District,47.6092,-122.33856,Private room,117,1,28,10/3/2024,0.32,2,98,1,Exempt
15221864,Generous Daylit Studio in Perfect Location,4244686,Emily,Capitol Hill,Stevens,47.62117,-122.30956,Entire home/apt,81,1,342,12/7/2024,3.45,1,146,45,STR-OPLI-19-001845
15281555,Cozy Getaway in Green Lake/Wallingford,80750480,Jennifer,Other neighborhoods,Wallingford,47.6702,-122.32972,Entire home/apt,110,3,180,12/9/2024,1.82,1,81,28,STR-OPLI-19-000554
15299300,Fremont - Heart of Historic Fremont,44468800,Greg,Other neighborhoods,Fremont,47.652854919433594,-122.349678,Entire home/apt,82,1,385,12/21/2024,3.86,3,331,65,STR-OPLI-20-000779
15299411,Seattle Historic Fremont Remodel,44468800,Greg,Other neighborhoods,Fremont,47.65253,-122.34862,Entire home/apt,,2,363,12/16/2024,3.65,3,81,50,STR-OPLI-20-000779
15299612,Ballard HQ: Walk everywhere!,2033580,Anthony,Ballard,Adams,47.6741,-122.39078,Entire home/apt,120,3,315,11/29/2024,3.45,2,67,32,STR-OPLI-19-000663
15337460,Cozy Ballard Private Apartment w/Parking,50246148,Natasha & Ken,Other neighborhoods,Crown Hill,47.69394,-122.38228,Entire home/apt,125,3,264,11/12/2024,2.68,1,321,15,STR-OPLI-19-000782
15339233,Stylish Townhome in West Seattle,117690392,Scott,West Seattle,Genesee,47.56921,-122.38566,Entire home/apt,125,30,14,10/18/2024,0.14,1,357,3,
15359889,Amazing 2BD Queen Anne Condo - Private Deck - A/C,97413943,John,Queen Anne,Lower Queen Anne,47.62792205810547,-122.3582611,Entire home/apt,279,4,93,12/8/2024,0.94,2,354,18,STR-OPLI-19-000409
15381188,"Harbor Steps, Downtown, Water Views! Huge 1400 sf!",54518454,Debra,Downtown,Central Business District,47.60683,-122.33862,Entire home/apt,374,2,56,11/17/2024,0.61,11,345,15,STR-OPLI-19-002092
15407769,Tranquil Seattle Retreat,85152563,Laura,Other neighborhoods,Broadview,47.71615,-122.36326,Entire home/apt,101,3,450,12/3/2024,4.77,1,148,27,STR-OPLI-19-001880
15407909,Queen Anne Oasis,34002693,Jeffrey,Queen Anne,North Queen Anne,47.64381,-122.36719,Entire home/apt,400,1,178,12/8/2024,1.79,2,0,22,STR-OPLI-19-003416
15408985,Comfy & Cool 2BD Queen Anne 5 Star Condo With A/C,97413943,John,Queen Anne,Lower Queen Anne,47.62792205810547,-122.3582611,Entire home/apt,279,4,49,12/1/2024,0.5,2,350,14,STR-OPLI-19-000409
15438530,Private Apartment and Spa near Beacon Station,1318247,Ethan,Beacon Hill,North Beacon Hill,47.5855,-122.31244,Entire home/apt,133,2,539,12/2/2024,5.41,2,80,81,STR-OPLI-19-001017
15455527,Queen Anne Oasis: Guest Suite,34002693,Jeffrey,Queen Anne,North Queen Anne,47.64586,-122.36825,Entire home/apt,110,30,17,8/24/2019,0.17,2,365,0,
15456841,Smart Townhome Quiet Ballard (Fast Internet),95570325,Amir,Other neighborhoods,Phinney Ridge,47.67879,-122.36343,Entire home/apt,210,3,258,10/27/2024,2.62,1,73,9,STR-OPLI-19-000060
15482578,Cozy and Spacious Studio,99402000,Monika And Heidi,Other neighborhoods,Fremont,47.66442,-122.35433,Entire home/apt,,2,113,9/21/2023,1.22,1,0,0,STR-OPLI-19-000488
15537773,Renovated Top Floor Apartment with Sweeping Views,49819362,Eliza,Queen Anne,North Queen Anne,47.65051,-122.37506,Entire home/apt,225,2,290,12/1/2024,2.92,3,306,39,STR-OPLI-19-001895
15548833,Classic Seattle 5 bedroom with all-city access,28739796,Allison,Capitol Hill,Stevens,47.63166,-122.30683,Entire home/apt,450,30,41,12/1/2019,0.42,1,175,0,STR-OPLI-19-003414
15550339,Historic University Townhouse,99528063,Ali,University District,University District,47.66123,-122.31913,Entire home/apt,157,2,462,11/24/2024,4.73,1,357,50,STR-OPLI-19-000458
15554062,One Ave Studio.  Great DT Location + Free Parking!,100126629,Phuong,Downtown,Belltown,47.61461,-122.34632,Entire home/apt,132,3,513,11/22/2024,5.17,1,50,55,STR-OPLI-19-002865
15598375,"Cap Hill Open 1 Bdrm, free parking, Super Host",14231704,Phoenix,Capitol Hill,Broadway,47.61449,-122.31313,Entire home/apt,135,2,360,11/26/2024,3.65,2,154,54,STR-OPLI-19-002165
15634259,Great For Business Professionals,100819815,Michael,Ballard,West Woodland,47.67477,-122.3612,Private room,45,60,1,10/20/2021,0.03,2,170,0,
15700294,"Downtown condo historic Austin Bell, parking incl",10534771,Lisa,Downtown,Belltown,47.61177,-122.34519,Entire home/apt,100,30,24,10/6/2024,0.32,1,274,4,
15746020,Comfortable Room in Modern Townhome,799089,Michael,Magnolia,Lawton Park,47.65131,-122.38309,Private room,65,30,44,6/15/2024,0.46,1,89,2,STR-OPLI-19-003010
15776053,Stunning Views - Queen Anne apt with Free Parking,102032024,Karl,Queen Anne,West Queen Anne,47.63781,-122.3727,Entire home/apt,91,2,493,12/19/2024,4.97,1,159,66,STR-OPLI-19-000477
15786743,Emerald City Getaway: Spacious 2-BR Craftsman Home,41846073,Pamela,Other neighborhoods,Greenwood,47.6983,-122.34707,Entire home/apt,154,30,7,9/4/2017,0.07,3,64,0,
15790340,Downtown Pike Place Market/Sea Conv. Cntr,88239283,Mo,Downtown,First Hill,47.61293,-122.32854,Entire home/apt,99,3,271,11/30/2024,2.76,2,166,32,STR-OPLI-19-000534
15792703,Private Tiny House with view near Alki Beach,22903020,Owen,West Seattle,North Admiral,47.58265,-122.39876,Entire home/apt,145,2,134,10/9/2024,1.62,1,169,16,STR-OPLI-19-000544
15816866,Colorful Cottage Close to Lake Washington,93010837,Molly,Rainier Valley,Columbia City,47.56077,-122.28043,Entire home/apt,190,2,307,11/11/2024,3.18,1,326,41,STR-OPLI-19-000533
15820436,#1 Location/2BR/Across From Space Needle!-VR1,71872719,David,Downtown,Belltown,47.61831283569336,-122.3484573,Entire home/apt,288,3,327,10/18/2024,3.32,1,345,9,STR-OPLI-19-000653
15832847,Lovely loft in historic downtown Seattle,1838818,Kia,Downtown,Pioneer Square,47.5998,-122.33273,Entire home/apt,126,30,157,10/17/2024,1.59,7,365,24,STR-OPLI-19-003091
15885497,Private 1Bdr Apt Cap Hill / Parking / Kitchenette,50608719,Pete,Capitol Hill,Portage Bay,47.64463,-122.31898,Entire home/apt,200,1,683,11/22/2023,6.92,1,89,0,STR-OPLI-19-000275
15917796,Charming Carriage House in the heart of the city,38021932,Rocky,Capitol Hill,Montlake,47.64017,-122.32271,Entire home/apt,128,30,30,7/31/2022,0.32,2,365,0,STR-OPLI-19-003016
15927940,Climb into the Plush Bed to Doze at a Tranquil Urban Retreat,9840816,Matthew,Capitol Hill,Broadway,47.61456,-122.32373,Entire home/apt,96,1,673,12/7/2024,6.83,4,272,85,STR-OPLI-19-002867
15929975,"West Seattle-Private, Beach View Suite",9740329,Marcia And Corey,West Seattle,Seaview,47.54118,-122.39625,Entire home/apt,125,30,38,7/31/2024,0.42,1,204,2,
15955405,One of a Kind Queen Anne Home,103598424,Amanda,Queen Anne,West Queen Anne,47.62806,-122.36481,Entire home/apt,399,30,20,4/4/2021,0.21,1,364,0,STR-OPLI-20-000335
15967039,Renovated Private Suite in Ballard,57785965,Paola,Ballard,West Woodland,47.66782,-122.36389,Private room,95,1,138,11/3/2024,1.43,1,172,19,STR-OPLI-19-001700
15975033,Peaceful West Seattle Retreat - Self-contained,3805377,Beth,West Seattle,Genesee,47.56682,-122.37798,Entire home/apt,119,2,300,12/13/2024,3.63,2,177,41,STR-OPLI-19-000524
16000099,Capitol Hill Studio w/ Parking spot,162159097,Donald,Capitol Hill,Stevens,47.62142,-122.30157,Entire home/apt,65,30,313,9/5/2024,3.23,3,50,44,STR-OPLI-21-000168
16000287,Capitol Hill 2 Bedroom Suite,1548003,Michael,Capitol Hill,Stevens,47.61823,-122.30891,Entire home/apt,134,2,317,12/8/2024,3.27,4,329,45,STR-OPLI-19-002906
16000373,Capitol Hill Large 1 Bedroom Suite,1548003,Michael,Capitol Hill,Stevens,47.61876,-122.30712,Entire home/apt,119,2,279,11/26/2024,2.93,4,355,42,STR-OPLI-19-002906
16000566,Capitol Hill Experience 3,1548003,Michael,Capitol Hill,Stevens,47.61876,-122.30712,Entire home/apt,60,30,143,11/1/2024,1.5,4,200,6,
16000623,Capitol Hill Experience 4,1548003,Michael,Capitol Hill,Stevens,47.61965,-122.30677,Entire home/apt,60,30,141,10/20/2024,1.46,4,269,3,
16027121,Spacious Magnolia Studio Minutes from Downtown,1806062,Nathan,Magnolia,Southeast Magnolia,47.64539,-122.3849,Entire home/apt,129,1,220,11/30/2024,2.23,1,316,33,STR-OPLI-19-002470
16072272,Scholar's Room near UW,30804330,David,Capitol Hill,Montlake,47.63632,-122.30073,Private room,41,5,78,12/5/2024,0.86,3,6,24,STR-OPLI-19-000218
16133871,Private Apartment in great location!,34128435,Brandon,Central Area,Minor,47.60371,-122.3141,Entire home/apt,108,2,196,10/20/2024,2.06,1,175,12,STR-OPLI-24-000374
16218478,"Centrally located 1-BR apt, near attractions",986445,Tri,Central Area,Minor,47.60743,-122.31611,Entire home/apt,59,3,348,12/12/2024,3.57,2,54,90,STR-OPLI-19-001958
16232208,"98115,  UW, Childrens and NW Hospital and Downtown",75107528,Jody And Ray,Other neighborhoods,Wedgwood,47.69722,-122.28281,Entire home/apt,299,30,40,7/8/2024,0.41,1,269,1,
16334559,Eclectic Roman Redbrick Rambler near Japanese Gardens,10021172,Micheal,Rainier Valley,Rainier Beach,47.51673,-122.26539,Entire home/apt,113,1,83,12/7/2024,1.07,1,360,15,STR-OPLI-19-000676
16338772,Spacious 1-BDRM Apartment in West Seattle,43428773,Daniel,West Seattle,Gatewood,47.54299,-122.38441,Entire home/apt,125,2,123,9/16/2024,1.27,1,79,13,STR-OPLI-19-002181
16353693,"Downtown 2BR Convention Ctr, Free Parking. Sharp!",30832,Siena C.C.,Downtown,First Hill,47.61107,-122.32849,Entire home/apt,210,3,406,12/16/2024,4.18,7,257,41,STR-OPLI-19-000500
16407622,1BR Mountain Suite -Free Parking -Fast WIFI -AC,107500706,Eric,Other neighborhoods,Ravenna,47.67546,-122.30033,Entire home/apt,146,1,152,10/29/2024,1.56,3,232,29,STR-OPLI-19-002555
16412916,"Heart of Seattle! Quiet, friendly Wallingford home",107551754,Shana,Other neighborhoods,Wallingford,47.66773,-122.33511,Private room,,30,22,7/24/2022,0.24,1,0,0,STR-OPLI-20-000246
16415616,Monthly Rental-Modern LUX by LightRail to anywhere,22745115,Tommy,Beacon Hill,South Beacon Hill,47.52431,-122.28114,Entire home/apt,105,30,146,12/13/2024,1.54,1,338,2,
16477955,Daylight Laurelhurst Suite,108156605,Betsy,Other neighborhoods,Laurelhurst,47.65725,-122.28155,Entire home/apt,122,1,439,11/30/2024,4.56,1,172,52,STR-OPLI-20-000813
16502894,Modern in Wallingford,63674214,Whitman,Other neighborhoods,Wallingford,47.66155,-122.34313,Entire home/apt,95,30,32,9/2/2024,0.33,10,365,3,
16516756,"Sunny, Family Friendly Old Ballard Charm",108576473,Melissa,Ballard,Sunset Hill,47.67846,-122.39742,Entire home/apt,275,2,57,9/2/2024,0.61,1,357,14,STR-OPLI-19-003473
16519148,Craftsman Corridor - Free Parking - Fiber WIFI,107500706,Eric,Other neighborhoods,Ravenna,47.67619,-122.30152,Entire home/apt,137,1,404,12/1/2024,4.18,3,153,50,STR-OPLI-19-002555
16519633,Spot on the Hill,108582334,Billy,West Seattle,North Admiral,47.57092,-122.38934,Entire home/apt,218,4,42,12/3/2024,0.79,1,84,20,STR-OPLI-22-001710
16579012,"Comfy Studio Apt, close to absolutely everything!",109269285,Stephanie,Queen Anne,North Queen Anne,47.64584,-122.35284,Entire home/apt,,30,184,7/3/2024,2.02,1,177,2,19-000857
16602889,Cozy Base Camp (with parking),109483997,Tolle,University District,University District,47.66816,-122.31216,Entire home/apt,139,1,197,10/1/2024,2.04,1,175,18,STR-OPLI-20-000183
16619811,"Belltown 1 bdrm loft, Heart of the city, walkable!",1632640,Karin,Downtown,Belltown,47.61525,-122.34762,Entire home/apt,,2,251,12/8/2024,2.62,1,0,30,STR-OPLI-19-002729
16635898,Beautiful Spacious Home in Belltown!,80333752,Ashley And Mike,Downtown,Belltown,47.61385,-122.34872,Entire home/apt,175,2,345,11/11/2024,3.58,39,357,25,STR-OPLI-19-000847
16650097,"Cozy 1 BR Apartment, Central Loc, Very Walkable",12484049,Christy,Queen Anne,North Queen Anne,47.64189,-122.35581,Entire home/apt,105,2,149,11/4/2024,1.56,1,37,17,STR-OPLI-19-002130
16650261,Spacious Top Floor International District Apt,41285599,Naomi,Downtown,International District,47.59791,-122.3252,Entire home/apt,97,30,193,9/18/2024,2.24,1,317,2,
16690527,Light/Bright/Inviting Udist studio!,22084837,Kristi,University District,University District,47.66724,-122.30883,Entire home/apt,97,2,401,12/18/2024,4.24,1,267,56,STR-OPLI-19-001661
16726705,Fremont Carriage House,30121804,Duangjai,Other neighborhoods,Fremont,47.652618662509646,-122.351501,Entire home/apt,139,2,129,11/29/2024,1.35,1,58,27,STR-OPLI-21-001405
16755038,Vintage Studio in North Capitol Hill,98462282,Peter,Capitol Hill,Broadway,47.62649,-122.32749,Entire home/apt,95,2,204,12/9/2024,2.17,1,45,27,STR-OPLI-19-002453
16767131,Modern Style next to the Convention Center,108482930,Michael,Downtown,First Hill,47.6122,-122.32974,Entire home/apt,174,3,126,12/16/2024,1.33,1,160,45,STR-OPLI-19-000829
